Date,Open,High,Low,Close,Adj Close,Volume
2005-02-14,12.444984,13.221277,12.342968,12.542142,10.783609,594564
2005-02-21,12.688851,15.262569,12.524653,14.645615,12.592155,2492583
2005-02-28,14.215205,14.640757,13.314549,14.042263,12.073399,414806
2005-03-07,14.064610,15.164440,14.011173,14.911829,12.821044,673631
2005-03-14,15.350983,15.683264,14.512509,14.707796,12.645618,584035
2005-03-21,14.818557,14.818557,13.900412,14.268642,12.268040,159902
2005-03-28,14.197716,15.262569,14.197716,15.071168,12.958041,163679
2005-04-04,14.996356,15.501578,14.561088,15.204274,13.072487,393129
2005-04-11,14.996356,16.144766,14.996356,15.346125,13.194448,317469
2005-04-18,15.005100,16.478018,14.906971,16.011658,13.766666,489415
2005-04-25,16.415836,16.770464,15.971824,16.407091,14.106657,252071
2005-05-02,16.770464,17.560358,15.971824,17.178528,14.769931,460114
2005-05-09,17.560358,18.793297,17.214476,18.602865,15.994562,1190201
2005-05-16,17.746902,19.077969,17.746902,18.194801,15.643709,433137
2005-05-23,18.075296,20.523682,17.942190,20.400291,17.539970,936492
2005-05-30,20.763662,24.279816,20.062181,23.623999,20.311684,1005832
2005-06-06,20.585863,23.239250,20.585863,22.285158,19.160559,949759
2005-06-13,22.360943,23.159582,21.296089,22.081127,18.985134,475089
2005-06-20,20.852076,23.354870,20.852076,23.327665,20.056898,1748611
2005-06-27,23.247995,25.519552,23.071169,24.348797,20.934856,970374
2005-07-04,24.685936,26.620354,24.583920,26.252125,23.278294,574669
2005-07-11,26.620354,27.862036,26.530970,27.658003,24.524916,406057
2005-07-18,26.841875,27.329609,25.555502,26.620354,23.604809,715594
2005-07-25,26.530970,291.474365,26.003401,26.646587,23.628073,336048
2005-08-01,25.914986,28.572262,25.914986,28.168083,24.977213,355583
2005-08-08,27.951420,28.359486,27.685207,28.177799,24.985825,214719
2005-08-15,28.177799,28.177799,27.165411,27.955307,24.788540,333640
2005-08-22,27.595821,28.306047,26.620354,26.979839,23.923573,291615
2005-08-29,25.732328,27.329609,25.732328,26.744717,23.715084,246205
2005-09-05,27.329609,27.329609,24.756861,25.116346,22.271173,138052
2005-09-12,25.732328,28.572262,24.850134,28.186543,24.993584,533962
2005-09-19,28.731600,36.203060,27.516151,29.543842,26.197126,2866490
2005-09-26,30.169540,33.896526,30.169540,32.294388,28.636091,544717
2005-10-03,31.398590,35.471458,31.234392,35.471458,31.453264,883342
2005-10-10,37.205730,37.259171,32.640270,32.640270,28.942791,1637721
2005-10-17,31.943647,32.321594,26.797182,27.884380,24.725647,1609652
2005-10-24,28.039833,28.660675,26.797182,26.890453,23.844313,531018
2005-10-31,27.063395,27.108088,25.732328,26.269613,23.293802,50422
2005-11-07,26.974981,30.613552,26.620354,29.220306,25.910236,405276
2005-11-14,28.847218,30.081127,28.572262,29.433083,26.098911,553714
2005-11-21,28.838474,32.556717,28.838474,30.772892,27.286947,642568
2005-11-28,30.169540,34.885597,30.169540,34.885597,30.933767,883908
2005-12-05,36.318680,37.445713,33.896526,36.230263,32.126106,2974418
2005-12-12,36.558659,40.635414,36.469273,39.623997,35.135395,3639508
2005-12-19,40.640270,42.290016,39.486034,39.969879,35.442104,1346225
2005-12-26,37.800339,39.752247,37.711926,39.219818,34.777016,603199
2006-01-02,38.607723,40.374058,38.332767,38.940975,34.529762,806682
2006-01-09,39.042992,40.808353,35.670631,39.255768,34.808887,1458168
2006-01-16,37.303864,40.817101,37.303864,40.307018,35.741055,1275505
2006-01-23,40.284672,42.414379,39.930046,41.850861,37.110008,682874
2006-01-30,40.915230,48.350739,40.915230,44.725773,39.659248,1219886
2006-02-06,44.455669,47.028419,42.769978,45.161037,40.045212,166603
2006-02-13,44.637356,50.675735,44.637356,47.211075,41.863022,537801
2006-02-20,45.266941,51.021618,45.266941,49.885838,44.234791,410236
2006-02-27,50.578575,51.731842,46.186058,51.017731,45.238468,1472267
2006-03-06,50.933205,51.908672,46.531940,51.252853,45.446953,297820
2006-03-13,50.777748,51.465630,44.858875,46.390087,41.135033,255901
2006-03-20,46.495991,50.400776,44.189457,49.686665,44.058178,315143
2006-03-27,49.335922,50.015060,45.963566,47.494778,42.114574,297101
2006-04-03,46.585377,49.690552,46.141365,46.469761,41.205677,325036
2006-04-10,46.585377,48.981297,44.189457,45.985912,40.776642,244579
2006-04-17,46.052952,49.335922,44.277870,45.648773,40.477695,325066
2006-04-24,45.431141,47.607479,42.148167,47.126549,41.788071,230982
2006-05-01,43.479233,47.916443,42.592178,46.798153,41.496876,240833
2006-05-08,45.626427,46.940002,43.568619,44.198200,39.191437,178027
2006-05-15,44.277870,44.367256,36.913284,39.060478,34.635719,950789
2006-05-22,36.558659,45.450569,34.301674,39.517124,35.040642,349881
2006-05-29,43.390820,43.479233,34.614525,38.363857,34.018021,219834
2006-06-05,39.752247,39.841633,24.712170,30.031576,26.629608,313054
2006-06-12,28.935633,30.613552,24.845276,28.581005,25.343357,166767
2006-06-19,30.169540,39.486034,27.951420,32.959923,29.226236,561186
2006-06-26,36.913284,37.267914,29.459314,36.576145,32.432823,1015898
2006-07-03,36.824871,37.179501,33.825600,35.143066,31.551435,63399
2006-07-10,35.493805,35.493805,32.121449,33.931503,30.463701,159439
2006-07-17,31.855234,34.073353,30.568859,31.052708,27.879116,920106
2006-07-24,30.356085,35.049793,30.356085,34.774837,31.220846,169392
2006-07-31,34.605782,36.380859,33.909157,34.206463,30.710560,106062
2006-08-07,34.565945,34.605782,32.831673,34.246296,30.746321,65580
2006-08-14,33.754677,37.179501,33.319408,33.319408,29.914160,28086
2006-08-21,33.319408,35.404419,33.274715,34.907944,31.340349,53868
2006-08-28,34.614525,35.049793,34.605782,34.778721,31.224329,240399
2006-09-04,34.605782,34.819527,34.605782,34.614525,31.076916,125474
2006-09-11,34.712654,35.848434,34.605782,34.721397,31.172861,55515
2006-09-18,35.493805,35.493805,34.428951,34.868107,31.304585,285317
2006-09-25,34.605782,36.203060,34.344425,34.605782,31.069067,309090
2006-10-02,34.605782,35.493805,34.605782,35.151810,31.559292,55526
2006-10-09,34.605782,35.932961,34.605782,34.619385,31.081274,45304
2006-10-16,34.632984,35.484089,34.605782,35.098373,31.511318,2182729
2006-10-23,35.311150,35.311150,34.605782,34.605782,31.069067,51481
2006-10-30,34.614525,43.479233,34.605782,42.946804,38.557636,1157131
2006-11-06,43.302402,43.302402,36.474133,37.511780,33.678074,498617
2006-11-13,38.251152,39.834831,33.908184,35.851349,32.187340,919292
2006-11-20,35.559872,37.600193,33.534126,35.316978,31.707581,256322
2006-11-27,36.531452,36.531452,33.519554,33.650715,30.211611,110591
2006-12-04,33.422394,34.491135,33.038620,33.407822,29.993536,120728
2006-12-11,33.422394,34.350254,33.033764,33.723583,30.277027,219114
2006-12-18,34.102501,37.891666,33.713867,35.705608,32.056492,526418
2006-12-25,35.705608,35.919357,34.102501,35.574448,31.938738,852793
2007-01-01,35.574448,37.201847,34.976925,37.080399,33.290771,1138873
2007-01-08,36.580032,37.386448,35.074081,35.793053,32.135006,1916635
2007-01-15,35.948505,40.223461,35.564732,37.444740,33.617874,866297
2007-01-22,38.085983,38.377460,36.094242,36.686909,32.937496,104807
2007-01-29,35.482147,38.377460,35.093513,36.079670,32.392319,242674
2007-02-05,36.079670,42.749573,34.612579,42.020889,37.726349,2626798
2007-02-12,42.147194,43.721157,39.285889,41.311634,37.089581,1472618
2007-02-19,41.000729,42.652416,40.029148,40.840416,36.666531,1008929
2007-02-26,42.652416,42.652416,37.405876,40.286617,36.169315,232906
2007-03-05,37.891666,39.829971,35.224678,39.154724,35.153111,460833
2007-03-12,39.349041,40.029148,36.929802,39.557930,35.515102,194443
2007-03-19,38.377460,42.258926,38.377460,40.471214,36.335049,199137
2007-03-26,40.320621,41.777992,39.548214,41.297058,37.076496,365278
2007-04-02,39.349041,41.331066,39.057568,39.606510,35.558720,278184
2007-04-09,40.806412,41.870293,39.349041,40.782124,36.614193,367769
2007-04-16,41.297058,42.749573,41.029877,41.374786,37.146282,117188
2007-04-23,41.297058,41.651688,41.000729,41.000729,36.810444,27478
2007-04-30,41.777992,43.721157,40.417778,41.773136,37.503906,158739
2007-05-07,42.263783,44.770462,39.951420,43.760017,39.287739,315700
2007-05-14,46.052952,54.408550,39.650230,41.452515,37.216068,2650368
2007-05-21,43.138206,43.138206,36.045666,38.979839,34.996098,1731587
2007-05-28,36.444012,40.320621,36.434296,38.790382,34.826000,626717
2007-06-04,39.640514,39.834831,36.531452,38.217148,34.311352,401456
2007-06-11,37.313576,39.057568,36.142822,37.838230,33.971157,1439527
2007-06-18,37.503036,37.867378,35.365559,35.822201,32.161167,796585
2007-06-25,35.754189,37.891666,34.495991,36.774349,33.015999,1181906
2007-07-02,36.929802,37.211559,34.976925,35.229534,31.884901,242901
2007-07-09,35.948505,37.881950,34.491135,36.453728,32.992867,725649
2007-07-16,35.948505,37.891666,35.948505,37.405876,33.854622,446054
2007-07-23,37.162983,37.891666,36.050522,36.575176,33.102791,188711
2007-07-30,36.667477,37.211559,35.176098,36.074810,32.649933,1910593
2007-08-06,36.337139,36.920086,35.365559,35.967937,32.553196,122591
2007-08-13,36.628613,38.377460,34.005344,35.467571,32.100334,230942
2007-08-20,34.588291,37.405876,32.664562,34.121933,30.882452,99392
2007-08-27,33.130920,37.697353,33.077484,36.570316,33.098385,148694
2007-09-03,36.434296,36.434296,34.588291,34.641727,31.352894,115325
2007-09-10,34.641727,35.647316,34.393974,35.244110,31.898090,161817
2007-09-17,35.754189,36.142822,34.102501,34.976925,31.656269,156598
2007-09-24,34.481419,36.920086,33.811028,35.409279,32.047585,1798643
2007-10-01,33.519554,35.462715,33.237793,34.282246,31.027542,223119
2007-10-08,34.393974,35.899925,33.038620,34.291962,31.036331,584673
2007-10-15,34.879765,34.879765,31.090599,31.863007,28.837986,403299
2007-10-22,33.908184,34.005344,32.062180,33.033764,29.897593,187259
2007-10-29,33.033764,33.349525,29.924702,32.188484,29.132563,383703
2007-11-05,32.062180,33.033764,30.726255,32.611122,29.515078,174393
2007-11-12,31.406363,32.062180,29.419479,30.114161,27.255171,213793
2007-11-19,29.730387,34.005344,29.633228,31.673548,28.666512,513697
2007-11-26,32.445953,32.936604,30.216175,32.159340,29.106182,241614
2007-12-03,31.576389,34.976925,31.187757,33.504978,30.324064,219259
2007-12-10,33.232937,38.328880,32.936604,35.987370,32.570786,4451390
2007-12-17,34.782608,38.863251,33.325237,35.987370,32.570786,2252790
2007-12-24,37.639057,42.594120,35.467571,41.675976,37.719326,2965195
2007-12-31,38.965263,49.356327,38.965263,48.627640,44.011013,3127785
2008-01-07,47.607479,53.330093,44.989071,46.980812,42.520535,2873839
2008-01-14,46.635899,47.656059,37.891666,42.360943,38.339264,962438
2008-01-21,43.526840,43.526840,27.306290,39.203304,35.481407,841893
2008-01-28,38.858391,42.749573,35.559872,41.243622,37.328026,889784
2008-02-04,42.943890,42.943890,35.778481,39.154724,35.437435,247728
2008-02-11,36.482876,41.777992,33.033764,39.436481,35.692444,1074832
2008-02-18,39.154724,43.235367,38.474617,41.646832,37.692951,470633
2008-02-25,40.019432,43.526840,34.612579,41.107601,37.204906,2045869
2008-03-03,40.412922,40.417778,34.345398,36.512024,33.045631,361717
2008-03-10,34.598007,38.571774,32.742287,35.190674,31.849728,266213
2008-03-17,35.875637,35.875637,29.438911,31.853291,28.829189,302937
2008-03-24,29.681807,32.062180,29.681807,30.463930,27.571735,1301382
2008-03-31,32.936604,33.908184,29.244595,31.042021,28.094942,198272
2008-04-07,32.547970,32.547970,29.827543,30.172455,27.307930,163134
2008-04-14,30.172455,31.479233,30.119019,30.993441,28.050974,58944
2008-04-21,31.090599,31.843575,30.459072,30.692251,27.778379,721533
2008-04-28,31.265484,32.237064,30.313334,30.585377,27.681650,125751
2008-05-05,29.147436,32.062180,29.147436,29.273743,26.494543,231269
2008-05-12,27.398590,30.070438,27.398590,28.642216,25.922970,114265
2008-05-19,28.642216,30.109303,25.562302,26.747631,24.208252,795762
2008-05-26,28.953121,28.953121,24.386688,25.640030,23.205807,478599
2008-06-02,26.329851,26.427010,21.025019,21.510809,19.468603,228398
2008-06-09,20.646101,21.272772,13.854748,14.350255,12.987864,1783914
2008-06-16,15.341267,16.614038,14.768034,16.011658,14.491536,1077459
2008-06-23,15.083798,16.405149,13.903327,14.345397,12.983469,484486
2008-06-30,14.865193,14.865193,12.513966,13.048336,11.883941,122395
2008-07-07,12.922030,14.573718,12.922030,13.218362,12.038794,418769
2008-07-14,12.926888,13.602137,11.328637,11.649259,10.609712,303091
2008-07-21,11.173184,12.426524,10.891425,11.683264,10.640683,2146621
2008-07-28,11.853291,12.047607,10.779693,11.037162,10.052236,820917
2008-08-04,11.076026,14.175370,10.881709,13.684721,12.463534,21372229
2008-08-11,13.611853,14.573718,13.378673,14.049064,12.795364,4153218
2008-08-18,13.893611,14.277386,12.975467,13.053194,11.888363,940218
2008-08-25,13.174641,14.340539,12.343939,13.349526,12.158252,381449
2008-09-01,13.305805,13.699295,12.489676,13.140636,11.968002,172480
2008-09-08,13.116346,14.087928,12.290502,12.611124,11.485743,6106384
2008-09-15,12.630556,13.116346,11.192615,11.921301,10.857478,992276
2008-09-22,11.960165,12.620840,11.289774,11.498664,10.472555,227205
2008-09-29,11.173184,11.304347,9.910128,10.740830,9.782349,85168
2008-10-06,10.493077,10.493077,6.324993,6.898226,6.282647,568360
2008-10-13,6.616468,9.696380,6.378430,6.927374,6.309195,426436
2008-10-20,6.995384,7.830944,6.266699,6.786495,6.180887,292541
2008-10-27,7.092543,8.579062,5.839203,7.165411,6.525990,291728
2008-11-03,7.767792,7.767792,6.315278,6.907942,6.291496,557748
2008-11-10,6.728200,7.277143,6.606752,6.859363,6.247254,498958
2008-11-17,6.995384,7.179985,6.295846,7.000242,6.375560,212373
2008-11-24,6.995384,7.626912,6.703910,7.121690,6.486169,241974
2008-12-01,7.165411,7.563760,6.660189,6.733058,6.132219,151791
2008-12-08,6.752489,7.505465,6.533883,6.907942,6.291496,483004
2008-12-15,6.820500,6.990527,5.635171,6.256983,5.698627,2756288
2008-12-22,6.597036,6.597036,5.970366,6.358999,5.791540,605445
2008-12-29,6.096672,6.684478,6.096672,6.310420,5.747296,395024
2009-01-05,6.412436,7.073111,5.688608,6.048093,5.508378,1695533
2009-01-12,6.470731,6.606752,5.635171,5.810055,5.291582,1315080
2009-01-19,5.834345,6.072382,5.586592,5.737187,5.225216,1196377
2009-01-26,5.737187,6.383288,5.387418,5.722613,5.211943,1946340
2009-02-02,5.732329,5.829487,5.246538,5.455428,4.968600,469150
2009-02-09,5.440854,5.897498,5.440854,5.824629,5.304856,815184
2009-02-16,5.805197,6.023803,5.460286,5.533155,5.039391,6227866
2009-02-23,5.533155,5.732329,5.343696,5.601165,5.101333,175743
2009-03-02,5.416565,5.610881,4.828758,4.945348,4.504039,160137
2009-03-09,4.857906,5.032790,4.396405,4.959922,4.517312,143424
2009-03-16,5.091085,5.819771,4.789895,5.717755,5.207519,771195
2009-03-23,5.853777,8.239008,5.853777,6.907942,6.291496,2766035
2009-03-30,6.509594,7.578333,6.198688,7.447170,6.782605,636323
2009-04-06,7.432596,8.054408,6.956521,7.772649,7.079040,179273
2009-04-13,8.209861,9.715812,7.772649,8.209861,7.477236,1838176
2009-04-20,7.976682,9.327179,7.966966,9.045421,8.238232,646933
2009-04-27,8.744231,9.278600,8.661646,8.792810,8.008165,115881
2009-05-04,9.074568,10.216176,8.841389,9.239737,8.415209,502343
2009-05-11,9.424338,9.521496,8.647073,9.069710,8.260355,310378
2009-05-18,9.069710,13.310663,9.069710,12.654845,11.525563,2213256
2009-05-25,12.922030,13.485547,11.663832,13.475831,12.273287,936738
2009-06-01,14.447413,17.983969,14.189944,17.337868,15.790682,7273388
2009-06-08,18.207432,18.207432,14.680592,15.020646,13.680244,2991883
2009-06-15,14.850619,16.128248,14.772892,15.093514,13.746611,1541732
2009-06-22,14.787466,15.739616,14.476560,15.292688,13.928012,3003966
2009-06-29,15.725042,15.725042,14.136507,14.933203,13.600605,296596
2009-07-06,14.865193,15.448141,13.223220,14.151080,13.054149,224971
2009-07-13,13.893611,18.702938,13.427252,17.503036,16.146278,1961038
2009-07-20,17.488462,18.557201,16.808355,17.138693,15.810176,745926
2009-07-27,17.488462,19.237309,16.813213,18.474617,17.042543,736436
2009-08-03,18.644644,21.811998,18.362885,20.286615,18.714087,962675
2009-08-10,20.694679,21.083313,17.799368,19.723099,18.194244,483817
2009-08-17,19.917416,20.194317,18.566917,19.640514,18.118067,206351
2009-08-24,19.528784,20.403206,19.237309,19.441339,17.934332,237549
2009-08-31,19.237309,23.415108,19.159582,22.050035,20.340811,2684848
2009-09-07,22.443525,22.443525,19.485062,20.126305,18.566200,1119357
2009-09-14,19.917416,23.803740,19.917416,22.088900,20.376661,2365398
2009-09-21,22.054893,23.308233,20.942432,21.569103,19.897158,576367
2009-09-28,21.476803,27.889238,21.476803,27.889238,25.727385,6424464
2009-10-05,25.518581,28.860821,25.455427,26.903084,24.817671,7874739
2009-10-12,27.592907,32.669418,27.301434,28.792810,26.560913,17504134
2009-10-19,28.661646,29.419479,25.562302,25.805197,23.804888,2932620
2009-10-26,26.135534,28.166140,24.046635,25.018217,23.078909,2892674
2009-11-02,24.649015,26.116102,24.595579,25.251396,23.294018,955801
2009-11-09,25.309690,30.337624,25.081369,26.242409,24.208212,905973
2009-11-16,26.703911,31.090599,25.844061,28.826815,26.592281,2141949
2009-11-23,29.244595,29.438911,26.723343,27.592907,25.454027,736950
2009-11-30,28.078697,30.371630,27.213989,29.939276,27.618511,968501
2009-12-07,30.313334,31.284916,28.671362,29.710955,27.407888,577448
2009-12-14,29.827543,30.410494,27.592907,29.861549,27.546812,636219
2009-12-21,30.216175,31.382074,28.962837,31.090599,28.680590,1035547
2009-12-28,31.090599,32.450813,31.056595,31.887297,29.415533,698901
2010-01-04,32.324509,34.879765,32.324509,33.990768,31.355951,1429296
2010-01-11,34.588291,36.667477,31.479233,32.936604,30.383497,3460233
2010-01-18,33.310661,34.393974,29.735245,32.003887,29.523085,805057
2010-01-25,30.701967,32.747147,29.536070,29.973282,27.649879,645626
